,,,,,بيانات على مستوى الحي من تعداد 2015 ,,,,,,,,,,,,,,,,,,,,
GOV_CODE,المحافظة,LUAA_CODE,اللواء,DISTRICT_CODE,القضاء,COLLECTION_CODE,التجمع السكاني,AREA_CODE,المنطقة,QUERTER_CODE,الحي,الفئات العمرية,ذكر _اردني,انثى _اردني,ذكر _سوري,انثى _سوري,ذكر _عراقي,انثى _عراقي,ذكر_فلسطيني,انثى_فلسطيني,ذكر _مصري,انثى _مصري,اخرى _ذكر ,اخرى _انثى,المجموع
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151904,ياجوز,55-59,71,79,4,0,0,0,0,14,8,0,0,0,176
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151904,ياجوز,5-9,248,234,20,8,3,0,35,28,0,0,0,10,586
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151904,ياجوز,60-64,45,43,0,0,0,0,0,0,0,0,5,0,93
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151904,ياجوز,65-69,53,37,0,4,0,0,7,0,0,0,0,0,101
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151904,ياجوز,70-74,35,16,0,0,0,0,14,21,0,0,4,0,90
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151904,ياجوز,74-79,11,13,4,4,0,0,0,7,0,0,0,0,39
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151904,ياجوز,80+,10,15,0,0,0,0,0,0,0,0,0,0,25
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151905,مرج الفرس,0-4,136,91,8,8,6,0,0,7,6,0,0,0,262
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151905,مرج الفرس,10-14,89,109,8,4,0,0,0,0,0,0,0,0,210
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151905,مرج الفرس,15-19,109,103,0,0,0,0,0,7,0,0,0,0,219
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151905,مرج الفرس,20-24,100,106,0,0,0,0,0,0,9,0,0,9,224
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151905,مرج الفرس,25-29,62,83,0,0,0,0,0,0,18,0,0,5,168
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151905,مرج الفرس,30-34,73,82,4,12,0,0,0,21,24,0,2,18,236
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151905,مرج الفرس,35-39,62,45,0,0,2,2,7,7,0,0,0,6,131
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151905,مرج الفرس,40-44,58,64,4,0,0,0,0,0,8,0,0,0,134
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151905,مرج الفرس,45-49,47,49,0,0,0,0,0,0,0,0,0,0,96
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151905,مرج الفرس,50-54,38,39,0,0,0,3,0,0,0,0,0,0,80
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151905,مرج الفرس,55-59,31,21,0,0,3,0,0,0,0,0,0,0,55
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151905,مرج الفرس,5-9,139,120,8,8,6,0,7,7,0,0,0,0,295
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151905,مرج الفرس,60-64,14,17,0,0,5,0,0,0,0,0,0,0,36
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151905,مرج الفرس,65-69,21,12,0,0,0,2,0,0,0,0,0,0,35
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151905,مرج الفرس,70-74,19,15,0,0,0,0,0,0,0,0,0,0,34
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151905,مرج الفرس,74-79,17,10,0,0,0,0,0,0,0,0,0,0,27
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151905,مرج الفرس,80+,14,16,0,0,0,0,0,0,0,0,0,0,30
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151906,ام بلانة,0-4,77,74,0,8,0,0,0,0,0,0,18,0,177
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151906,ام بلانة,10-14,93,94,0,0,3,0,7,0,0,0,138,31,366
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151906,ام بلانة,15-19,86,75,0,0,0,0,0,0,8,0,81,13,263
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151906,ام بلانة,20-24,64,62,8,0,0,0,0,0,7,0,112,24,277
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151906,ام بلانة,25-29,66,35,0,0,0,0,0,0,32,0,65,11,209
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151906,ام بلانة,30-34,36,39,0,0,0,0,0,0,16,0,39,20,150
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151906,ام بلانة,35-39,39,41,0,0,0,0,0,0,23,0,36,11,150
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151906,ام بلانة,40-44,37,51,0,4,0,0,0,0,7,0,15,3,117
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151906,ام بلانة,45-49,38,29,0,4,0,0,0,0,21,0,5,0,97
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151906,ام بلانة,50-54,38,29,4,0,0,0,0,0,0,0,5,0,76
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151906,ام بلانة,55-59,17,9,0,0,0,0,0,0,0,0,10,0,36
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151906,ام بلانة,5-9,86,87,0,4,0,0,0,0,7,0,105,28,317
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151906,ام بلانة,60-64,13,10,0,0,0,0,0,0,0,0,0,0,23
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151906,ام بلانة,65-69,11,10,0,0,0,0,0,0,6,0,0,0,27
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151906,ام بلانة,70-74,3,5,0,0,0,0,0,0,0,0,0,0,8
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151906,ام بلانة,74-79,6,5,0,0,0,0,0,0,0,0,0,0,11
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151906,ام بلانة,80+,3,4,0,0,0,0,0,0,0,0,0,0,7
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151907,طاب كراع,0-4,387,353,161,173,3,6,42,42,0,0,23,6,"1,196"
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151907,طاب كراع,10-14,338,308,146,102,16,17,63,49,0,0,35,42,"1,116"
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151907,طاب كراع,15-19,332,284,84,110,9,6,63,14,26,8,13,11,960
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151907,طاب كراع,20-24,347,291,52,82,18,8,28,21,110,22,8,21,"1,008"
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151907,طاب كراع,25-29,255,301,40,85,6,5,21,7,69,8,9,47,853
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151907,طاب كراع,30-34,234,269,49,63,0,5,7,7,80,0,6,69,789
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151907,طاب كراع,35-39,229,202,63,46,7,12,14,14,69,0,17,23,696
11,العاصمة,1104,الجامعة,11041,الجامعة,11041015,شفا بدران,1104101519,شفا بدران,110410151907,طاب كراع,40-44,208,173,19,44,2,4,35,14,59,0,12,26,596
