عدد السكان 2004 حسب الفئات العمرية والجنسية,,,,,,,,,,,,,,
محافظه,لواء,قضاء,التجمع السكاني,المنطقة,الحي,gis block code,age,اردني,سوري,عراقي,فلسطيني,مصري,اخرى,المجموع
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الامانه,110410142004,0-04,438,0,6,15,10,6,475
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الامانه,110410142004,05-09,539,1,2,12,11,3,568
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الامانه,110410142004,10-14,635,0,4,11,2,4,656
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الامانه,110410142004,15-19,751,3,11,6,0,7,778
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الامانه,110410142004,20-24,612,1,8,11,4,24,660
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الامانه,110410142004,25-29,373,2,5,5,7,33,425
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الامانه,110410142004,30-34,253,3,5,6,2,14,283
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الامانه,110410142004,35-39,270,2,3,5,7,7,294
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الامانه,110410142004,40-44,304,1,4,2,9,3,323
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الامانه,110410142004,45-49,334,0,4,1,1,4,344
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الامانه,110410142004,50-54,233,1,1,1,1,2,239
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الامانه,110410142004,55-59,201,0,0,1,0,1,203
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الامانه,110410142004,60-64,98,0,2,0,1,0,101
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الامانه,110410142004,65+,91,1,1,2,0,0,95
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الامانه,110410142004,unspecified,0,0,0,0,0,3,3
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي البساله,110410142003,0-04,451,0,10,8,3,4,476
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي البساله,110410142003,05-09,610,1,6,10,2,2,631
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي البساله,110410142003,10-14,870,1,7,11,1,4,894
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي البساله,110410142003,15-19,1196,3,8,6,2,3,1218
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي البساله,110410142003,20-24,1141,4,9,14,1,16,1185
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي البساله,110410142003,25-29,586,2,7,6,1,21,623
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي البساله,110410142003,30-34,338,1,4,1,2,10,356
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي البساله,110410142003,35-39,280,2,3,2,1,6,294
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي البساله,110410142003,40-44,429,1,6,6,1,0,443
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي البساله,110410142003,45-49,541,2,6,1,1,3,554
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي البساله,110410142003,50-54,491,0,0,3,0,1,495
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي البساله,110410142003,55-59,377,1,3,3,0,0,384
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي البساله,110410142003,60-64,190,0,2,1,0,0,193
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي البساله,110410142003,65+,199,0,4,4,0,0,207
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي البساله,110410142003,unspecified,0,0,0,0,0,2,2
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي السعاده,110410142002,0-04,444,0,0,3,0,0,447
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي السعاده,110410142002,05-09,587,2,0,5,0,0,594
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي السعاده,110410142002,10-14,711,3,0,9,0,0,723
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي السعاده,110410142002,15-19,701,6,0,4,0,3,714
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي السعاده,110410142002,20-24,536,0,2,1,0,16,555
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي السعاده,110410142002,25-29,317,6,0,2,0,10,335
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي السعاده,110410142002,30-34,229,0,0,3,0,6,238
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي السعاده,110410142002,35-39,274,0,0,1,0,11,286
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي السعاده,110410142002,40-44,360,2,0,3,0,1,366
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي السعاده,110410142002,45-49,298,1,0,0,0,1,300
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي السعاده,110410142002,50-54,196,1,0,0,0,0,197
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي السعاده,110410142002,55-59,131,0,0,0,0,0,131
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي السعاده,110410142002,60-64,82,0,0,0,0,1,83
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي السعاده,110410142002,65+,84,0,0,0,0,0,84
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي السعاده,110410142002,unspecified,14,0,0,0,0,2,16
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الضياء,110410142007,0-04,9,0,0,0,0,0,9
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الضياء,110410142007,05-09,5,0,0,0,0,0,5
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الضياء,110410142007,10-14,16,0,0,0,0,0,16
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الضياء,110410142007,15-19,17,0,0,0,0,0,17
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الضياء,110410142007,20-24,14,0,0,1,0,0,15
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الضياء,110410142007,25-29,7,0,0,1,0,2,10
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الضياء,110410142007,30-34,6,0,0,0,0,0,6
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الضياء,110410142007,35-39,3,0,0,0,0,1,4
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الضياء,110410142007,40-44,9,0,0,0,0,1,10
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الضياء,110410142007,45-49,6,0,0,0,0,0,6
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الضياء,110410142007,50-54,4,0,0,0,0,0,4
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الضياء,110410142007,60-64,3,0,0,0,0,0,3
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الضياء,110410142007,65+,3,0,0,0,0,0,3
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الفاروق,110410142006,0-04,287,3,2,5,0,3,300
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الفاروق,110410142006,05-09,391,0,1,4,2,4,402
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الفاروق,110410142006,10-14,520,0,6,6,2,0,534
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الفاروق,110410142006,15-19,645,0,1,1,0,4,651
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الفاروق,110410142006,20-24,570,1,2,10,0,14,597
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الفاروق,110410142006,25-29,344,3,2,2,0,9,360
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الفاروق,110410142006,30-34,226,2,2,3,3,4,240
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الفاروق,110410142006,35-39,206,1,8,0,1,5,221
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الفاروق,110410142006,40-44,239,0,1,3,0,1,244
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الفاروق,110410142006,45-49,308,0,2,0,0,2,312
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الفاروق,110410142006,50-54,236,0,1,1,1,2,241
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الفاروق,110410142006,55-59,205,0,2,3,1,1,212
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الفاروق,110410142006,60-64,112,0,0,1,0,0,113
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الفاروق,110410142006,65+,114,1,3,1,0,2,121
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي الفاروق,110410142006,unspecified,1,0,0,0,0,0,1
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي المحبه,110410142005,0-04,123,0,5,2,0,2,132
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي المحبه,110410142005,05-09,177,1,4,3,0,5,190
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي المحبه,110410142005,10-14,182,1,6,2,0,1,192
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي المحبه,110410142005,15-19,165,2,0,1,0,2,170
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي المحبه,110410142005,20-24,163,3,4,6,1,11,188
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي المحبه,110410142005,25-29,110,2,6,1,0,13,132
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي المحبه,110410142005,30-34,92,1,1,1,3,7,105
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي المحبه,110410142005,35-39,97,0,4,0,3,2,106
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي المحبه,110410142005,40-44,86,1,1,1,1,0,90
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي المحبه,110410142005,45-49,76,1,1,0,0,2,80
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي المحبه,110410142005,50-54,49,0,2,0,0,2,53
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي المحبه,110410142005,55-59,43,0,1,0,0,2,46
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي المحبه,110410142005,60-64,32,0,3,1,0,0,36
العاصمة,لواء الجامعة,قضاء الجامعة,اسكان ابو نصير,ابو نصير,حي المحبه,110410142005,65+,28,0,3,1,0,0,32
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,ابن عوف,110410111802,0-04,230,0,3,8,3,3,247
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,ابن عوف,110410111802,05-09,233,0,4,4,0,5,246
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,ابن عوف,110410111802,10-14,248,0,3,0,0,6,257
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,ابن عوف,110410111802,15-19,254,1,7,5,1,9,277
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,ابن عوف,110410111802,20-24,236,3,6,3,7,49,304
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,ابن عوف,110410111802,25-29,165,0,3,5,5,27,205
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,ابن عوف,110410111802,30-34,139,0,4,1,4,16,164
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,ابن عوف,110410111802,35-39,135,0,1,1,5,12,154
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,ابن عوف,110410111802,40-44,125,0,3,0,9,5,142
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,ابن عوف,110410111802,45-49,100,2,6,1,0,4,113
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,ابن عوف,110410111802,50-54,92,0,4,2,2,6,106
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,ابن عوف,110410111802,55-59,64,0,2,0,0,0,66
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,ابن عوف,110410111802,60-64,58,1,1,2,0,0,62
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,ابن عوف,110410111802,65+,97,0,0,4,0,0,101
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,ابن عوف,110410111802,unspecified,0,0,0,0,0,1,1
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,البلدية,110410111803,0-04,470,6,9,13,15,19,532
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,البلدية,110410111803,05-09,502,4,12,12,7,18,555
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,البلدية,110410111803,10-14,547,5,25,6,2,23,608
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,البلدية,110410111803,15-19,650,5,20,28,8,79,790
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,البلدية,110410111803,20-24,743,8,25,34,43,154,1007
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,البلدية,110410111803,25-29,507,6,12,11,74,71,681
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,البلدية,110410111803,30-34,407,6,16,4,52,44,529
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,البلدية,110410111803,35-39,332,2,12,6,39,36,427
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,البلدية,110410111803,40-44,330,3,15,2,26,22,398
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,البلدية,110410111803,45-49,285,3,13,4,21,11,337
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,البلدية,110410111803,50-54,214,0,9,3,6,8,240
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,البلدية,110410111803,55-59,244,4,5,2,7,4,266
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,البلدية,110410111803,60-64,197,0,4,3,3,3,210
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,البلدية,110410111803,65+,233,1,8,3,1,4,250
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,البلدية,110410111803,unspecified,6,0,0,0,1,10,17
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الجامعة,110410111807,0-04,691,5,20,13,34,48,811
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الجامعة,110410111807,05-09,704,3,23,14,14,41,799
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الجامعة,110410111807,10-14,768,7,25,23,12,31,866
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الجامعة,110410111807,15-19,878,13,25,44,9,96,1065
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الجامعة,110410111807,20-24,908,19,21,45,26,347,1366
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الجامعة,110410111807,25-29,646,7,14,18,42,150,877
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الجامعة,110410111807,30-34,552,8,22,7,28,109,726
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الجامعة,110410111807,35-39,474,3,17,6,19,72,591
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الجامعة,110410111807,40-44,446,3,18,8,12,27,514
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الجامعة,110410111807,45-49,354,5,20,6,10,12,407
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الجامعة,110410111807,50-54,319,1,11,3,8,10,352
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الجامعة,110410111807,55-59,360,0,11,5,1,14,391
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الجامعة,110410111807,60-64,292,0,11,6,0,4,313
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الجامعة,110410111807,65+,325,1,16,4,2,3,351
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الجامعة,110410111807,unspecified,3,1,0,0,0,4,8
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الرشيد,110410111805,0-04,1578,8,36,26,33,33,1714
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الرشيد,110410111805,05-09,1535,12,38,26,17,44,1672
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الرشيد,110410111805,10-14,1630,9,39,25,3,21,1727
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الرشيد,110410111805,15-19,1729,19,43,39,14,63,1907
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الرشيد,110410111805,20-24,1836,30,44,49,44,217,2220
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الرشيد,110410111805,25-29,1451,23,35,15,85,176,1785
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الرشيد,110410111805,30-34,1179,15,38,14,66,99,1411
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الرشيد,110410111805,35-39,1024,12,36,11,43,55,1181
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الرشيد,110410111805,40-44,973,11,32,11,18,39,1084
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الرشيد,110410111805,45-49,776,12,26,11,15,20,860
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الرشيد,110410111805,50-54,664,9,17,8,8,16,722
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الرشيد,110410111805,55-59,701,4,20,5,8,15,753
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الرشيد,110410111805,60-64,594,4,14,4,2,3,621
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الرشيد,110410111805,65+,781,6,20,8,1,18,834
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الرشيد,110410111805,unspecified,25,2,19,3,10,113,172
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الزيتونة,110410111801,0-04,578,8,2,15,10,26,639
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الزيتونة,110410111801,05-09,550,2,3,17,0,22,594
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الزيتونة,110410111801,10-14,570,6,2,6,1,20,605
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الزيتونة,110410111801,15-19,594,5,4,6,2,25,636
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الزيتونة,110410111801,20-24,643,7,8,12,22,92,784
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الزيتونة,110410111801,25-29,535,4,5,12,30,65,651
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الزيتونة,110410111801,30-34,423,0,4,9,19,41,496
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الزيتونة,110410111801,35-39,351,5,4,7,4,20,391
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الزيتونة,110410111801,40-44,300,3,4,3,6,19,335
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الزيتونة,110410111801,45-49,264,2,3,0,3,4,276
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الزيتونة,110410111801,50-54,205,0,2,1,1,3,212
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الزيتونة,110410111801,55-59,256,0,5,7,0,4,272
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الزيتونة,110410111801,60-64,215,1,0,5,3,1,225
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الزيتونة,110410111801,65+,258,0,1,5,1,3,268
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الزيتونة,110410111801,unspecified,2,0,0,0,0,5,7
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الصديق,110410111806,0-04,556,3,8,11,14,18,610
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الصديق,110410111806,05-09,588,5,9,6,4,10,622
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الصديق,110410111806,10-14,626,2,9,10,5,8,660
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الصديق,110410111806,15-19,715,3,10,13,3,16,760
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الصديق,110410111806,20-24,724,7,14,24,12,76,857
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الصديق,110410111806,25-29,529,2,8,9,11,51,610
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الصديق,110410111806,30-34,371,5,9,9,12,29,435
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الصديق,110410111806,35-39,358,2,10,4,4,9,387
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الصديق,110410111806,40-44,348,5,4,1,6,12,376
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الصديق,110410111806,45-49,285,4,5,2,3,5,304
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الصديق,110410111806,50-54,251,1,1,4,1,7,265
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الصديق,110410111806,55-59,244,0,2,2,1,5,254
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الصديق,110410111806,60-64,203,0,1,2,0,1,207
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الصديق,110410111806,65+,190,1,5,3,0,1,200
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,الصديق,110410111806,unspecified,1,0,0,1,0,0,2
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,حي جديد,110410111809,0-04,67,0,0,0,1,0,68
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,حي جديد,110410111809,05-09,73,0,0,0,1,0,74
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,حي جديد,110410111809,10-14,61,0,0,0,0,0,61
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,حي جديد,110410111809,15-19,71,0,0,0,0,1,72
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,حي جديد,110410111809,20-24,52,0,0,0,0,1,53
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,حي جديد,110410111809,25-29,41,0,0,0,0,0,41
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,حي جديد,110410111809,30-34,34,0,0,0,0,0,34
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,حي جديد,110410111809,35-39,24,0,0,0,0,0,24
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,حي جديد,110410111809,40-44,25,0,0,0,0,0,25
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,حي جديد,110410111809,45-49,27,1,0,0,1,1,30
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,حي جديد,110410111809,50-54,12,0,0,0,1,0,13
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,حي جديد,110410111809,55-59,9,0,0,0,0,0,9
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,حي جديد,110410111809,60-64,15,0,0,0,0,0,15
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,حي جديد,110410111809,65+,16,0,0,0,0,0,16
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,خريبة مسلم,110410111808,0-04,39,0,0,0,0,0,39
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,خريبة مسلم,110410111808,05-09,60,0,0,0,0,0,60
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,خريبة مسلم,110410111808,10-14,58,0,0,0,0,0,58
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,خريبة مسلم,110410111808,15-19,68,0,0,0,0,1,69
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,خريبة مسلم,110410111808,20-24,44,0,0,0,0,1,45
العاصمة,لواء الجامعة,قضاء الجامعة,الجبيهة,الجبيهة,خريبة مسلم,110410111808,25-29,20,0,0,1,0,2,23
